,Unnamed: 0,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.city,Input.zipcode,Input.propertyTaxRate,Input.garageSpaces,Input.hasAssociation,Input.hasCooling,Input.hasGarage,Input.hasHeating,Input.hasSpa,Input.hasView,Input.homeType,Input.parkingSpaces,Input.yearBuilt,Input.latestPrice,Input.numPriceChanges,Input.numOfAccessibilityFeatures,Input.numOfAppliances,Input.numOfParkingFeatures,Input.numOfPatioAndPorchFeatures,Input.numOfSecurityFeatures,Input.numOfWaterfrontFeatures,Input.numOfWindowFeatures,Input.numOfCommunityFeatures,Input.lotSizeSqFt,Input.livingAreaSqFt,Input.numOfPrimarySchools,Input.numOfElementarySchools,Input.numOfMiddleSchools,Input.numOfHighSchools,Input.avgSchoolDistance,Input.avgSchoolRating,Input.avgSchoolSize,Input.MedianStudentsPerTeacher,Input.numOfBathrooms,Input.numOfBedrooms,Input.numOfStories,Input.homeImageJPG,Input.homeImage,Answer.answerPrice,Approve,Reject,zpid
1705,1705,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3A4NIXBJ7EGV5DFYGTSTK3YE42QLMK,ADVCIFLB5A9B,Approved,Mon Apr 26 06:23:39 PDT 2021,Mon Apr 26 06:23:48 PDT 2021,Thu Apr 29 06:23:48 PDT 2021,Thu Apr 29 06:24:35 PDT 2021,,,9,100% (152/152),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,120000,,,80108524
1706,1706,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3B2X28YI34WH318U20WIH45N2EFB67,A3TNG0K60D42TU,Submitted,Tue Apr 27 09:35:13 PDT 2021,Tue Apr 27 09:37:07 PDT 2021,Fri Apr 30 09:37:07 PDT 2021,,,,114,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,1350000,,,80108524
1708,1708,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3E337GFOLHPL13MXH3ADKQI6DF9NGJ,A2ZLJQWCM8KU36,Approved,Mon Apr 26 20:55:00 PDT 2021,Mon Apr 26 20:56:12 PDT 2021,Thu Apr 29 20:56:12 PDT 2021,Thu Apr 29 20:56:39 PDT 2021,,,72,100% (42/42),100% (42/42),100% (42/42),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,178000,,,80108524
1709,1709,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3FTYUGLFS22EZU60BDDJKOFN9A5D51,A1M9DKI1CPKKTC,Submitted,Wed Apr 28 16:03:50 PDT 2021,Wed Apr 28 16:04:41 PDT 2021,Sat May 01 16:04:41 PDT 2021,,,,51,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,2100000,,,80108524
1710,1710,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3FUI0JHJP5FD3NHZ45JESIVR4ZS332,A3F8RP193M37U9,Submitted,Wed Apr 28 03:19:02 PDT 2021,Wed Apr 28 03:20:27 PDT 2021,Sat May 01 03:20:27 PDT 2021,,,,85,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,238000,,,80108524
1711,1711,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3G5W44VEUFZKTX1UKQIXSY12JQPKG8,A1T2XV20P1EAD2,Submitted,Wed Apr 28 05:42:36 PDT 2021,Wed Apr 28 05:43:24 PDT 2021,Sat May 01 05:43:24 PDT 2021,,,,48,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,1700000,,,80108524
1712,1712,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3I0BTBYZA52I2YFQA3ULGETXACA0YT,A1JPCC3YC36VE7,Approved,Sun Apr 25 21:47:40 PDT 2021,Sun Apr 25 21:48:21 PDT 2021,Wed Apr 28 21:48:21 PDT 2021,Wed Apr 28 21:48:25 PDT 2021,,,41,100% (152/152),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,44567,,,80108524
1713,1713,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3KKG4CDWKQFK0LPJLSP7T0QJIPB94J,A141OEKVSKTOP9,Submitted,Tue Apr 27 18:44:30 PDT 2021,Tue Apr 27 18:45:04 PDT 2021,Fri Apr 30 18:45:04 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,420000,,,80108524
1714,1714,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3KYQYYSHY3O074CIGS9ITUFEQ3GDO8,A3MBCWXM176RWH,Submitted,Wed Apr 28 04:23:19 PDT 2021,Wed Apr 28 04:23:41 PDT 2021,Sat May 01 04:23:41 PDT 2021,,,,22,0% (0/0),0% (0/0),0% (0/0),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,425000,,,80108524
1715,1715,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3LQ8PUHQFT97NY6H4TF30IYQ6DUIHT,A3KEULKC1AGXDF,Approved,Mon Apr 26 10:10:14 PDT 2021,Mon Apr 26 10:10:22 PDT 2021,Thu Apr 29 10:10:22 PDT 2021,Thu Apr 29 10:10:37 PDT 2021,,,8,100% (152/152),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,2120000,,,80108524
1716,1716,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3S96KQ6I9ULGKWHQC9VHN4L1PZZTDO,A1WGEJVGY3DI13,Approved,Sun Apr 25 21:35:27 PDT 2021,Sun Apr 25 21:35:35 PDT 2021,Wed Apr 28 21:35:35 PDT 2021,Wed Apr 28 21:36:25 PDT 2021,,,8,100% (152/152),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,800000,,,80108524
1717,1717,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3W8CV64QJAGECXDE0Z9QNPZNNKIH9E,A3T5UAYFKJBVTA,Approved,Sun Apr 25 20:08:49 PDT 2021,Sun Apr 25 20:13:10 PDT 2021,Wed Apr 28 20:13:10 PDT 2021,Wed Apr 28 20:13:25 PDT 2021,,,261,100% (152/152),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,600000,,,80108524
1718,1718,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3WQQ9FUS6IB47FRIVFTG1I1E81R8BW,A1RP234EJ8NH7K,Approved,Sun Apr 25 19:10:04 PDT 2021,Sun Apr 25 19:10:07 PDT 2021,Wed Apr 28 19:10:07 PDT 2021,Wed Apr 28 19:10:25 PDT 2021,,,3,100% (355/355),100% (152/152),100% (152/152),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,100000,,,80108524
1719,1719,34D9ZRXCZYBEK535DWUNYELMEHNASD,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3YGXWBAF78YMYJWMXCZYVQRRO024CZ,AKCAFGXSMNQOA,Approved,Sun Apr 25 20:30:04 PDT 2021,Sun Apr 25 20:30:17 PDT 2021,Wed Apr 28 20:30:17 PDT 2021,Wed Apr 28 20:30:25 PDT 2021,,,13,100% (107/107),100% (107/107),100% (107/107),Austin,78732,1.98,3,0,0,0,0,1,1,0,3,2010,689000,12,0,1,2,0,0,0,0,0,14810.4,3710,1,0,1,1,3.0333333330000003,8.333333332999999,1533,17,4.0,4,1,80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/80108524_250ab55186b8f82995934eba54840ae9-p_f.jpg,2000000,,,80108524
1720,1720,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,308Q0PEVBGUE8SOY6HRBN102NX0I9B,A3T5UAYFKJBVTA,Approved,Sun Apr 25 20:32:40 PDT 2021,Sun Apr 25 20:39:13 PDT 2021,Wed Apr 28 20:39:13 PDT 2021,Wed Apr 28 20:39:25 PDT 2021,,,393,100% (152/152),100% (152/152),100% (152/152),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,650000,,,120896016
1721,1721,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,31Q0U3WYDXWZU347JD8LH6SAB5T17I,A1RP234EJ8NH7K,Approved,Sun Apr 25 18:55:27 PDT 2021,Sun Apr 25 18:55:51 PDT 2021,Wed Apr 28 18:55:51 PDT 2021,Wed Apr 28 18:56:25 PDT 2021,,,24,100% (355/355),100% (152/152),100% (152/152),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,100000,,,120896016
1722,1722,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,338JKRMM2EGSHGNJS5NQJKA7T27AHT,A1WGEJVGY3DI13,Approved,Sun Apr 25 21:27:43 PDT 2021,Sun Apr 25 21:27:49 PDT 2021,Wed Apr 28 21:27:49 PDT 2021,Wed Apr 28 21:28:25 PDT 2021,,,6,100% (152/152),100% (152/152),100% (152/152),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,250000,,,120896016
1723,1723,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,33SA9F9TR5BD4JZK39BCG6ALTK7EWB,AP8C8UAI5RVUQ,Submitted,Thu Apr 29 03:41:33 PDT 2021,Thu Apr 29 03:42:00 PDT 2021,Sun May 02 03:42:00 PDT 2021,,,,27,100% (26/26),100% (26/26),100% (26/26),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,415000,,,120896016
1724,1724,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3D4CH1LGEIA0C1I3GTR82PNM8QVG9G,A094612415T5EHTYKXTQ,Approved,Mon Apr 26 21:15:51 PDT 2021,Mon Apr 26 21:16:27 PDT 2021,Thu Apr 29 21:16:27 PDT 2021,Thu Apr 29 21:16:39 PDT 2021,,,36,100% (5/5),100% (5/5),100% (5/5),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,225000,,,120896016
1725,1725,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3DI28L7YXIVK3IJH6LMRNGKRX2C1E3,A1GD826IBLBXB3,Submitted,Tue Apr 27 17:31:39 PDT 2021,Tue Apr 27 17:31:55 PDT 2021,Fri Apr 30 17:31:55 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,350000,,,120896016
1726,1726,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3I3WADAZ9YL53RXP1MRZVIRMDD5O5G,AV4P7N58PU55P,Approved,Mon Apr 26 10:33:00 PDT 2021,Mon Apr 26 10:33:17 PDT 2021,Thu Apr 29 10:33:17 PDT 2021,Thu Apr 29 10:33:37 PDT 2021,,,17,100% (63/63),100% (63/63),100% (63/63),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,246200,,,120896016
1727,1727,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3KB8R4ZV1MOJ0UX0ED54TVICWLZGBH,A2ZLJQWCM8KU36,Approved,Mon Apr 26 01:48:30 PDT 2021,Mon Apr 26 01:48:49 PDT 2021,Thu Apr 29 01:48:49 PDT 2021,Thu Apr 29 01:49:26 PDT 2021,,,19,100% (42/42),100% (42/42),100% (42/42),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,112000,,,120896016
1728,1728,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3L4PIM1GQ1X62SZP4GD00AUKJGQYRY,A1SBWRA0JBEFIM,Submitted,Wed Apr 28 14:04:51 PDT 2021,Wed Apr 28 14:05:02 PDT 2021,Sat May 01 14:05:02 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,465000,,,120896016
1729,1729,3EFNPKWBNZ5EZBK8VFWT101XDFC30N,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:15 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:15 PDT 2021,,,3LEP4MGT3OHGOAN9CN4WNAFFJ6RDB2,A1M9DKI1CPKKTC,Submitted,Wed Apr 28 16:04:41 PDT 2021,Wed Apr 28 16:05:35 PDT 2021,Sat May 01 16:05:35 PDT 2021,,,,54,0% (0/0),0% (0/0),0% (0/0),Austin,78747,1.98,0,1,0,1,0,0,0,0,0,2013,250000,1,0,4,1,0,0,0,0,0,6316.0,1694,1,0,1,1,2.7,5.333333333,1506,15,2.0,3,1,120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/120896016_533a862ebd5a00544a9368df8e836fbc-p_f.jpg,450000,,,120896016
